Market,State,Target,Keyword,Signal Strength,Legal Note,Search Query,Google Search URL
"St. Louis, MO",MO,63120,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2263120%22
"St. Louis, MO",MO,63120,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2263120%22
"St. Louis, MO",MO,63120,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2263120%22
"St. Louis, MO",MO,63120,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2263120%22
"St. Louis, MO",MO,63120,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2263120%22
"St. Louis, MO",MO,63120,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2263120%22
"St. Louis, MO",MO,63120,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2263120%22
"St. Louis, MO",MO,63120,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2263120%22
"St. Louis, MO",MO,63120,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2263120%22
"St. Louis, MO",MO,63120,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2263120%22
"St. Louis, MO",MO,63120,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2263120%22
"St. Louis, MO",MO,63120,priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%2263120%22
"St. Louis, MO",MO,63120,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2263120%22
"St. Louis, MO",MO,63120,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""63120""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2263120%22
"Birmingham, AL",AL,"Birmingham, AL",fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,"Birmingham, AL",needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""Birmingham, AL""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%22Birmingham%2C+AL%22
"Birmingham, AL",AL,35204,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2235204%22
"Birmingham, AL",AL,35204,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2235204%22
"Birmingham, AL",AL,35204,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2235204%22
"Birmingham, AL",AL,35204,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2235204%22
"Birmingham, AL",AL,35204,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2235204%22
"Birmingham, AL",AL,35204,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2235204%22
"Birmingham, AL",AL,35204,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2235204%22
"Birmingham, AL",AL,35204,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2235204%22
"Birmingham, AL",AL,35204,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2235204%22
"Birmingham, AL",AL,35204,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2235204%22
"Birmingham, AL",AL,35204,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2235204%22
"Birmingham, AL",AL,35204,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2235204%22
"Birmingham, AL",AL,35204,priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%2235204%22
"Birmingham, AL",AL,35204,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2235204%22
"Birmingham, AL",AL,35204,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""35204""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2235204%22
"Birmingham, AL",AL,35208,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2235208%22
"Birmingham, AL",AL,35208,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2235208%22
"Birmingham, AL",AL,35208,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2235208%22
"Birmingham, AL",AL,35208,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2235208%22
"Birmingham, AL",AL,35208,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2235208%22
"Birmingham, AL",AL,35208,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2235208%22
"Birmingham, AL",AL,35208,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2235208%22
"Birmingham, AL",AL,35208,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2235208%22
"Birmingham, AL",AL,35208,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2235208%22
"Birmingham, AL",AL,35208,must sell,Medium,Generally permitted - verify current statute,"site:zillow.com ""must sell"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22must+sell%22+%2235208%22
"Birmingham, AL",AL,35208,cash only,High,Generally permitted - verify current statute,"site:zillow.com ""cash only"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22cash+only%22+%2235208%22
"Birmingham, AL",AL,35208,bring all offers,Medium,Generally permitted - verify current statute,"site:zillow.com ""bring all offers"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22bring+all+offers%22+%2235208%22
"Birmingham, AL",AL,35208,priced to sell,Low,Generally permitted - verify current statute,"site:zillow.com ""priced to sell"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22priced+to+sell%22+%2235208%22
"Birmingham, AL",AL,35208,tear down,Medium,Generally permitted - verify current statute,"site:zillow.com ""tear down"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22tear+down%22+%2235208%22
"Birmingham, AL",AL,35208,needs work,Medium,Generally permitted - verify current statute,"site:zillow.com ""needs work"" ""35208""",https://www.google.com/search?q=site%3Azillow.com+%22needs+work%22+%2235208%22
"Birmingham, AL",AL,35211,fixer upper,High,Generally permitted - verify current statute,"site:zillow.com ""fixer upper"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22fixer+upper%22+%2235211%22
"Birmingham, AL",AL,35211,handyman special,High,Generally permitted - verify current statute,"site:zillow.com ""handyman special"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22handyman+special%22+%2235211%22
"Birmingham, AL",AL,35211,investor special,High,Generally permitted - verify current statute,"site:zillow.com ""investor special"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22investor+special%22+%2235211%22
"Birmingham, AL",AL,35211,as-is,High,Generally permitted - verify current statute,"site:zillow.com ""as-is"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22as-is%22+%2235211%22
"Birmingham, AL",AL,35211,needs TLC,High,Generally permitted - verify current statute,"site:zillow.com ""needs TLC"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22needs+TLC%22+%2235211%22
"Birmingham, AL",AL,35211,probate,High,Generally permitted - verify current statute,"site:zillow.com ""probate"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22probate%22+%2235211%22
"Birmingham, AL",AL,35211,estate sale,Medium,Generally permitted - verify current statute,"site:zillow.com ""estate sale"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22estate+sale%22+%2235211%22
"Birmingham, AL",AL,35211,inherited,Medium,Generally permitted - verify current statute,"site:zillow.com ""inherited"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22inherited%22+%2235211%22
"Birmingham, AL",AL,35211,motivated seller,High,Generally permitted - verify current statute,"site:zillow.com ""motivated seller"" ""35211""",https://www.google.com/search?q=site%3Azillow.com+%22motivated+seller%22+%2235211%22
